"","SampleID","start_date","species","genotype","inoculum","comm","slope","lag","LDT"
"3934","2023_05_19_LA2719_21_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0014262,3987.329,6.186229
"3935","2023_05_19_LA2719_22_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0017139,2863.214,6.002471
"3936","2023_05_19_LA2719_23_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.00091435,1891.346,6.630784
"3937","2023_05_19_LA2719_24_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0024168,2112.968,5.658798
"3938","2023_05_19_LA2719_25_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0016084,1847.465,6.066002
"3939","2023_05_19_LA2719_26_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0033378,2736.675,5.33593
"3940","2023_05_19_LA2719_27_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0045013,2889.558,5.036876
"3941","2023_05_19_LA2719_28_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0015523,3079.441,6.101505
"3942","2023_05_19_LA2719_29_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0016052,1342.275,6.067994
"3943","2023_05_19_LA2719_30_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0016224,1726.984,6.057336
"3944","2023_05_19_LA2719_31_ss","2023_05_19","S. pennellii","LA2719","ss","f",NA,NA,NA
"3945","2023_05_19_LA2719_32_ss","2023_05_19","S. pennellii","LA2719","ss","f",NA,NA,NA
"3946","2023_05_19_LA2719_33_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0014876,1432.877,6.144078
"3947","2023_05_19_LA2719_34_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.001832,1231.577,5.935834
"3948","2023_05_19_LA2719_35_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0020934,1468.181,5.802453
"3949","2023_05_19_LA2719_36_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0013542,1237.04,6.238031
"3950","2023_05_19_LA2719_37_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.00099934,1876.808,6.541903
"3951","2023_05_19_LA2719_38_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0016605,2082.277,6.034124
"3952","2023_05_19_LA2719_39_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0021273,1864.807,5.786389
"3953","2023_05_19_LA2719_40_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0014366,1170.405,6.178963
"3954","2023_05_19_LA2719_41_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0011118,2435.801,6.435262
"3955","2023_05_19_LA2719_42_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.002363,2060.069,5.68131
"3956","2023_05_19_LA2719_43_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0015092,1400.136,6.129663
"3957","2023_05_19_LA2719_44_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0016694,1246.731,6.028778
"3958","2023_05_19_LA2719_45_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0023671,2013.614,5.679577
"3959","2023_05_19_LA2719_46_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0012161,2077.884,6.345593
"3960","2023_05_19_LA2719_47_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.001422,1384.941,6.189178
"3961","2023_05_19_LA2719_48_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.00092144,1954.173,6.62306
"3962","2023_05_19_LA2719_49_ss","2023_05_19","S. pennellii","LA2719","ss","f",NA,NA,NA
"3963","2023_05_19_LA2719_50_ss","2023_05_19","S. pennellii","LA2719","ss","f",NA,NA,NA
"3964","2023_05_19_LA2719_51_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0025881,1824.737,5.590318
"3965","2023_05_19_LA2719_52_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0030007,1689.683,5.442397
"3966","2023_05_19_LA2719_53_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0022751,1387.02,5.719218
"3967","2023_05_19_LA2719_54_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0016703,3416.421,6.028239
"3968","2023_05_19_LA2719_55_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0045899,1752.131,5.017384
"3969","2023_05_19_LA2719_56_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0029598,2575.166,5.456121
"3970","2023_05_19_LA2719_57_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0022191,1597.806,5.744141
"3971","2023_05_19_LA2719_58_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0014255,1523.545,6.18672
"3972","2023_05_19_LA2719_59_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0013605,1565.943,6.23339
"3973","2023_05_19_LA2719_60_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0037293,2315.055,5.225022
"3974","2023_05_19_LA2719_61_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0029377,1581.958,5.463615
"3975","2023_05_19_LA2719_62_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0026393,1395.15,5.570729
"3976","2023_05_19_LA2719_63_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0023441,2697.145,5.689341
"3977","2023_05_19_LA2719_64_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0013569,1474.221,6.23604
"3978","2023_05_19_LA2719_65_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.00096868,1876.586,6.573063
"3979","2023_05_19_LA2719_66_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0023451,1383.239,5.688914
"3980","2023_05_19_LA2719_67_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0022194,1225.666,5.744005
"3981","2023_05_19_LA2719_68_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0027193,1800.362,5.540868
"3982","2023_05_19_LA2719_69_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0013646,1615.527,6.230381
"3983","2023_05_19_LA2719_70_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.001992,2354.696,5.852103
"3984","2023_05_19_LA2719_71_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0018105,2940.753,5.947639
"3985","2023_05_19_LA2719_72_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0018367,1248.776,5.933272
"3986","2023_05_19_LA2719_73_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0022406,1775.028,5.734499
"3987","2023_05_19_LA2719_74_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0015523,1596.129,6.101505
"3988","2023_05_19_LA2719_75_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0015637,1675.897,6.094188
"3989","2023_05_19_LA2719_76_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0014001,1307.219,6.204699
"3990","2023_05_19_LA2719_77_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0016174,4008.689,6.060422
"3991","2023_05_19_LA2719_78_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0019414,2487.067,5.877833
"3992","2023_05_19_LA2719_79_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0015053,2545.48,6.13225
"3993","2023_05_19_LA2719_80_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0018879,4922.268,5.905777
"3994","2023_05_19_LA2719_81_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0013993,1056.784,6.20527
"3995","2023_05_19_LA2719_82_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0015056,2314.65,6.132051
"3996","2023_05_19_LA2719_83_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.00172,1561.907,5.998918
"3997","2023_05_19_LA2719_84_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0012727,1246.994,6.300102
"3998","2023_05_19_LA2719_85_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0015402,1585.422,6.10933
"3999","2023_05_19_LA2719_86_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0027579,1499.971,5.526773
"4000","2023_05_19_LA2719_87_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0019331,3349.139,5.882117
"4001","2023_05_19_LA2719_88_ss","2023_05_19","S. pennellii","LA2719","ss","ok",0.0015607,1372.512,6.096108
"4002","2023_05_19_LA2963_89_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4003","2023_05_19_LA2963_90_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4004","2023_05_19_LA2963_91_ss","2023_05_19","S. pennellii","LA2963","ss","ok",0.00087586,1500,6.673791
"4005","2023_05_19_LA2963_92_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4006","2023_05_19_LA2963_93_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4007","2023_05_19_LA2963_94_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4008","2023_05_19_LA2963_95_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4009","2023_05_19_LA2963_96_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4010","2023_05_19_LA2963_97_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4011","2023_05_19_LA2963_98_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4012","2023_05_19_LA2963_99_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4013","2023_05_19_LA2963_100_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4014","2023_05_19_LA2963_101_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4015","2023_05_19_LA2963_102_ss","2023_05_19","S. pennellii","LA2963","ss","ok",0.0017048,3148.094,6.007795
"4016","2023_05_19_LA2963_103_ss","2023_05_19","S. pennellii","LA2963","ss","ok",0.0010034,4096.841,6.537848
"4017","2023_05_19_LA2963_104_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4018","2023_05_19_LA2963_105_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4019","2023_05_19_LA2963_106_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4020","2023_05_19_LA2963_107_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4021","2023_05_19_LA2963_108_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4022","2023_05_19_LA2963_109_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4023","2023_05_19_LA2963_110_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4024","2023_05_19_LA2963_111_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4025","2023_05_19_LA2963_112_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4026","2023_05_19_LA2963_113_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4027","2023_05_19_LA2963_114_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4028","2023_05_19_LA2963_115_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4029","2023_05_19_LA2963_116_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4030","2023_05_19_LA2963_117_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4031","2023_05_19_LA2963_118_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4032","2023_05_19_LA2963_119_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4033","2023_05_19_LA2963_120_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4034","2023_05_19_LA2963_121_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4035","2023_05_19_LA2963_122_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4036","2023_05_19_LA2963_123_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4037","2023_05_19_LA2963_124_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4038","2023_05_19_LA2963_125_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4039","2023_05_19_LA2963_126_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4040","2023_05_19_LA2963_127_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4041","2023_05_19_LA2963_128_ss","2023_05_19","S. pennellii","LA2963","ss","ok",0.00060921,1241.072,7.036835
"4042","2023_05_19_LA2963_129_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4043","2023_05_19_LA2963_130_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4044","2023_05_19_LA2963_131_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4045","2023_05_19_LA2963_132_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4046","2023_05_19_LA2963_133_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4047","2023_05_19_LA2963_134_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4048","2023_05_19_LA2963_135_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4049","2023_05_19_LA2963_136_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4050","2023_05_19_LA2963_137_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4051","2023_05_19_LA2963_138_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4052","2023_05_19_LA2963_139_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4053","2023_05_19_LA2963_140_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4054","2023_05_19_LA2963_141_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4055","2023_05_19_LA2963_142_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4056","2023_05_19_LA2963_143_ss","2023_05_19","S. pennellii","LA2963","ss","ok",0.00054073,1152.713,7.156078
"4057","2023_05_19_LA2963_144_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4058","2023_05_19_LA2963_145_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4059","2023_05_19_LA2963_146_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4060","2023_05_19_LA2963_147_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4061","2023_05_19_LA2963_148_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4062","2023_05_19_LA2963_149_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4063","2023_05_19_LA2963_150_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4064","2023_05_19_LA2963_151_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4065","2023_05_19_LA2963_152_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4066","2023_05_19_LA2963_153_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4067","2023_05_19_LA2963_154_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4068","2023_05_19_LA2963_155_ss","2023_05_19","S. pennellii","LA2963","ss","ok",0.00048815,3071.576,7.258375
"4069","2023_05_19_LA2963_156_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4070","2023_05_19_LA2963_157_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4071","2023_05_19_LA2963_158_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4072","2023_05_19_LA2963_159_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4073","2023_05_19_LA2963_160_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4074","2023_05_19_LA2963_161_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4075","2023_05_19_LA2963_162_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4076","2023_05_19_LA2963_163_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4077","2023_05_19_LA2963_164_ss","2023_05_19","S. pennellii","LA2963","ss","ok",0.0010582,4257.645,6.484673
"4078","2023_05_19_LA2963_165_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4079","2023_05_19_LA2963_166_ss","2023_05_19","S. pennellii","LA2963","ss","ok",0.0013046,1453.638,6.275346
"4080","2023_05_19_LA2963_167_ss","2023_05_19","S. pennellii","LA2963","ss","ok",0.0010536,1457.375,6.489029
"4081","2023_05_19_LA2963_168_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4082","2023_05_19_LA2963_169_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4083","2023_05_19_LA2963_170_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4084","2023_05_19_LA2963_171_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4085","2023_05_19_LA2963_172_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4086","2023_05_19_LA2963_173_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4087","2023_05_19_LA2963_174_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4088","2023_05_19_LA2963_175_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4089","2023_05_19_LA2963_176_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4090","2023_05_19_LA2963_177_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4091","2023_05_19_LA2963_178_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4092","2023_05_19_LA2963_179_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4093","2023_05_19_LA2963_180_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4094","2023_05_19_LA2963_181_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4095","2023_05_19_LA2963_183_ss","2023_05_19","S. pennellii","LA2963","ss","ok",0.0006686,5046.752,6.943812
"4096","2023_05_19_LA2963_184_ss","2023_05_19","S. pennellii","LA2963","ss","ok",0.00061649,1600,7.024956
"4097","2023_05_19_LA2963_185_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4098","2023_05_19_LA2963_186_ss","2023_05_19","S. pennellii","LA2963","ss","ok",0.0011557,1907.053,6.396536
"4099","2023_05_19_LA2963_187_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4100","2023_05_19_LA2963_188_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4101","2023_05_19_LA2963_189_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4102","2023_05_19_LA2963_190_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4103","2023_05_19_LA2963_191_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4104","2023_05_19_LA2963_192_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4105","2023_05_19_LA2963_193_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4106","2023_05_19_LA2963_194_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4107","2023_05_19_LA2963_195_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4108","2023_05_19_LA2963_196_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4109","2023_05_19_LA2963_197_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4110","2023_05_19_LA2963_198_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4111","2023_05_19_LA2963_199_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4112","2023_05_19_LA2963_200_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
"4113","2023_05_19_LA2963_201_ss","2023_05_19","S. pennellii","LA2963","ss","f",NA,NA,NA
